"","Exp.t1.1","Exp.t1.2","Exp.t1.3","Exp.t1.4","Exp.t2.1","Exp.t2.2","Exp.t2.3","Exp.t2.4","Exp.t3.1","Exp.t3.2","Exp.t3.3","Exp.t3.4","Exp.t4.1","Exp.t4.2","Exp.t4.3","Exp.t4.4","Exp.t5.1","Exp.t5.2","Exp.t5.3","Exp.t5.4","Exp.t6.1","Exp.t6.2","Exp.t6.3","Exp.t6.4","Exp.t7.1","Exp.t7.2","Exp.t7.3","Exp.t7.4","Exp.t8.1","Exp.t8.2","Exp.t8.3","Exp.t8.4","Ctl.t1.1","Ctl.t1.2","Ctl.t1.3","Ctl.t1.4","Ctl.t2.1","Ctl.t2.2","Ctl.t2.3","Ctl.t2.4","Ctl.t3.1","Ctl.t3.2","Ctl.t3.3","Ctl.t3.4","Ctl.t4.1","Ctl.t4.2","Ctl.t4.3","Ctl.t4.4","Ctl.t5.1","Ctl.t5.2","Ctl.t5.3","Ctl.t5.4","Ctl.t6.1","Ctl.t6.2","Ctl.t6.3","Ctl.t6.4","Ctl.t7.1","Ctl.t7.2","Ctl.t7.3","Ctl.t7.4","Ctl.t8.1","Ctl.t8.2","Ctl.t8.3","Ctl.t8.4"
"VNG1565G",0.17348108959509,1.17656996851531,0.685707379015288,0.638912736935585,0.273327244028538,0.496797746575604,0.638799284340874,0.0827255803217548,0.908019204504343,-0.493625511263164,1.12078557121188,-0.0449654003408765,0.225849023993306,-1.49569076872702,0.100856654673242,-0.0781828743607557,-1.47814162960423,-1.21779157691516,0.417193037950693,1.48686937306009,-0.198651756888808,-0.978399838727946,0.125084216442838,-1.07489110922432,-0.7688108724629,0.260167860526763,-0.377143619161663,1.32861187549276,0.712492711729298,-0.84598395485413,1.02910983868138,-1.22181201424391,0.176252494500348,0.106588076392948,-0.0954557499329911,0.0276066292809254,0.125728211175888,0.107568900271408,0.134871076576064,-0.0740821849275371,0.0483953449680949,-0.123495237258271,-0.0119400305294748,0.276578773145984,-0.0733514638090278,-0.014528024332874,-0.118219599175846,-0.0600785780511899,0.0496689950140978,0.120176631680056,0.0601410507852723,0.0119431738274894,-0.0683905671077303,0.171073811662932,-0.137867448873553,-0.178486217992666,0.0607552757431923,0.0259898130233107,0.190964620408745,0.121567799630112,0.067465123810536,-0.0601376537801445,0.145920643495959,-0.0357632300337872
"VNG1566G",0.105695689343061,1.24123509166284,0.0238464619354005,1.50662943632633,0.038827851968454,0.306914741570136,0.153280414570096,0.100792487815489,1.1940576451617,-0.150381224753038,0.529119780643546,-1.21475805515142,0.130842658141052,-0.0356080837790749,0.973428563845017,-0.260260684156929,1.90153438433152,-1.14287317000886,-0.262163959730692,0.980646285778388,-0.21020672200341,1.19715184885527,0.748070486664658,0.774101068853616,-1.7954209327024,0.991892277412687,-0.0456967057078815,0.321838232314638,-1.15526783741186,0.847228731511909,-0.206331784421199,0.491707513811023,0.0794295200263468,-0.0637762079640506,0.107991332311615,0.0504019096339157,-0.0203237814029574,0.0301776542649181,-0.0568003908573394,0.255370809085249,-0.0882648314338377,0.0733475852695209,-0.0244908947286283,0.104832446019272,0.0586224766590817,0.00205067361129703,0.166017602569724,0.0130760715874195,0.12520837754411,0.0465219107094769,0.0895257231938997,0.000219735727651562,-0.0715527750714801,0.19967877391498,0.116910762715034,-0.0231930729302796,-0.0525234035001533,0.080695524501417,0.156839156605114,0.0721032511815711,0.0703032149578488,-0.100750667029048,-0.025954939289232,0.0289621966564237
"VNG1567G",-1.21996987215128,0.50621023870084,0.425378344959715,0.85107853249252,-1.07448645096552,-1.35783118902247,1.32676212873352,2.02771419047911,0.249405633703194,0.00522487595904819,-0.328860932955689,-1.15522606074822,-0.953600939059739,-1.23112705721328,-0.717443700179898,-1.15319178537816,-0.827626869307094,-1.24280008661315,-1.01564906901099,-0.761673119486554,0.525806666914756,-0.564090258997598,0.249639471814,-0.118364497310444,1.29785799969097,1.61741682856465,-0.358189457741148,-2.32575396762362,0.957065658159711,0.902339293393211,1.14388816158088,1.24172881617856,-0.00600917626496717,0.175532320658078,0.0737953615904545,-0.0382680769877375,-0.0815331145510025,0.10536851538459,-0.0452031239640687,-0.195159336400493,-0.174743049069716,-0.0958516024433172,0.0159108784595719,-0.030535365706136,-0.0516751062947745,0.107058992028075,0.187119313484895,-0.148452069470393,-0.0249858712636953,0.101179578168831,-0.0429258466133352,0.187956276784542,-0.0312258996906479,0.0341418740166627,-0.141357599627907,0.0168464333498872,0.0516643719615918,0.0145037265725244,-0.0184586350881252,-0.0057498620863811,-0.0611153512943582,-0.00353425900407844,-0.126864093645816,-0.13478953084507
"VNG1568G",0.741594826943555,0.531149084830148,-2.02917565287113,1.14537350571045,0.498958037490644,0.0641501773351145,0.349201093278628,1.15415453411615,-1.34653436439212,0.404366985582909,0.183382896800762,-0.034899233847303,-0.449379436627962,-0.386627851412189,0.800978299383129,1.49612014523045,1.66209282717044,-1.20273707301637,-0.728579448552587,1.75090597941185,2.27362817034002,0.35120833753119,-0.576297712674776,0.0408661261615316,-0.716670916714707,-0.835681518233735,-1.49490035400855,1.77998473910682,1.19180573554218,-0.731698511980693,0.2062483594573,-0.310723125034167,-0.070982657393698,-0.089555645078141,-0.0501398315834536,-0.114490467577078,0.0349527137393088,0.0998552242482066,-0.020476644513709,-0.0630780496344316,-0.087826358855744,0.0351552196114863,0.0091910987507998,0.0783327917832307,0.00953496555076688,0.0623158995282123,0.0450506834287709,-0.105399088753555,-0.244530420783239,-0.0574311476652091,0.0549556169883762,-0.0424608186551407,0.0332229107043091,0.0351033530455054,0.0606090015579987,-0.0801452906034111,0.0179005283506979,0.0856321104117908,0.212895791693214,0.0328984546792841,0.180886181416647,0.0612322461077262,-0.133146218545349,0.0694476064396575
"VNG1570H",0.605725728758723,-0.36723011807708,0.0381488241940856,1.15099385305484,-0.0723223863608987,1.03252261704178,-0.327099987088038,0.621329190126158,0.138935291141536,-0.952095726648482,-0.381842778343916,1.14014954510954,1.01725024824406,-0.920922880253933,-0.0524143635430177,1.80849808715499,-0.389945288930544,-0.869237295112641,0.702449735254578,1.67257590617388,0.097083574816097,1.20423661878448,-0.145550677208821,-1.22748568304647,-1.10088428873955,1.10125261215752,1.87874237019043,-1.32364954239298,-0.835085074523881,-0.404571232227318,-1.06585450528797,-3.84769450021934,-0.109534368979065,0.164384949385961,0.0477286981067165,0.10905475711141,-0.00378423753785787,0.0190528711352347,-0.0205773523939711,-0.0356745239530368,0.223498426974089,-0.0410541716529656,-0.0873098827192073,0.000487295535097394,-0.0397615887696397,0.225953145798764,-0.111838578872886,-0.0673174526089387,0.146821982782945,0.119831444027342,0.1472064540307,-0.163713841032403,0.148827076551529,0.0852533492556508,0.0437661445564988,-0.0458443026134382,-0.0925507836746431,0.0545600782092108,0.0115346667128271,-0.00938226939570842,0.00328772694288898,0.196388882111336,-0.028998078968938,0.0205758285718081
"VNG1572C",0.276488366929381,0.395558326405701,0.455320636521958,0.933300131933662,0.52111399559486,-0.220852480590401,1.45331269898676,0.676538961788125,0.919473313290392,2.12541611807923,-1.14001182042615,1.50870857467686,-1.00569796165749,-0.00962246401055696,0.732991200759254,-0.489571147145075,0.410489135660315,1.01856074865401,0.520314969667112,1.14002285393771,-0.68279885748801,-0.521078901490635,0.136905547899403,-0.408496119707158,-0.756519781635937,-0.71717881672557,0.750567130592915,0.535109412580249,0.849351560351166,0.713953623953431,-0.515306430056542,1.86445991263252,-0.0117702522827808,-0.0971347110342362,0.0520471335131277,0.0941935271822304,-0.245597374580742,-0.0284213185351996,-0.022204331318341,0.103787746307586,0.0154778657035711,-0.155747665543518,0.0835691152941388,0.0798376271536601,-0.0426878552669247,-0.107992309280987,-0.16879738694882,0.102054127085333,0.174170219242695,-0.0180214767629823,-0.20015989445418,0.00903410131818266,0.0315346017165561,-0.0379038829816448,0.116386049690281,0.0484292249499551,-0.127732868328131,-0.102041311050953,0.044006764894341,0.12040315573582,0.166114271974215,0.0379482859254003,0.0135145660597127,0.0768483920638795
"VNG1573G",-1.05963939211447,-1.82150890526657,-0.417595660770793,0.567692980297441,1.3360403296551,1.38955974599143,-0.0717420763239289,-0.0614786103316883,-0.101935979399598,0.193266703900994,-0.00667703020319736,-1.47513390005273,-1.60397286026356,1.04705722661441,-0.805377906429984,-1.21093864624854,-1.36987417847008,-0.7095751177761,0.490657930198529,2.11590068908905,1.05860953758733,0.493832069134872,-1.44515949377805,0.446505113008326,0.223795720998997,0.542801971813133,0.41328674235418,-0.734003716289527,0.191511809452826,1.11770242675535,0.180793175175594,-0.0222399809430599,0.0248814506953961,0.0641125648899318,0.00625705289196371,-0.04391665766564,0.011880269746363,-0.0394107791433903,0.154408564341311,-0.0409506553509675,-0.151682215908214,-0.0511246601418357,-0.105319619572868,0.194648138254968,0.0486689499447965,-0.116691541731801,0.108027955670688,-0.133112983494177,-0.113576211139432,-0.0551145835457722,-0.0124470461377342,-0.14324328077266,-0.00444178671736437,0.0551630908359388,0.0733115187658511,0.117082253233698,-0.0178422947324904,-0.0330044693968875,-0.0189989869053446,0.0192996109990563,-0.0378326157963359,0.0533762220091571,0.0868976723427328,0.21689532261405
"VNG1574G",0.766381977073248,0.802041176572746,-0.72225667670787,0.852996194833491,0.439908382552904,0.31025192126859,0.160620649889093,-0.260138564122248,-1.76106590550323,0.943895401394606,0.376691674791388,-1.36642127437638,-0.640115615460153,1.40161738629093,-0.501538714374894,0.468217519908118,-1.02794489923418,-0.268267338643707,1.3985008214586,0.217049730337898,-0.32029503922616,0.275559590700512,-0.478539333186537,-0.546028894711221,-0.368098863570221,0.74899855835729,-1.71084947382017,1.66650655649943,0.673912795937049,-1.86811919016366,-0.287584849120385,-1.36681473390039,0.0524810952527427,-0.0784801621307823,0.0188895808970688,-0.0819645730947531,0.00409444732759734,-0.113638402113869,-0.102845243330247,0.180883095229219,-0.113164300061789,-0.0111033850315246,0.0081367453302885,0.0435459843122531,0.0641378359460796,-0.0534266613115456,0.123007044950021,0.0979040310776321,-0.107365797834843,-0.0234682590445799,0.170329290939107,0.0212097923030172,0.111820343567713,-0.0116823468151044,0.112510027831545,0.0149441102734012,0.017764690797011,0.165855176265744,0.0659029187780022,-0.0791758790231831,-0.0242051324607633,-0.149896805566737,0.087920071973227,0.0492270154195924
"VNG1577C",0.798916198621606,-1.08760173259752,-0.769367229315249,1.30222082020832,0.489244561541885,0.326879276526538,-1.22423879072584,-1.39720704425131,0.597921453823206,-1.39902796926633,-0.467883389196654,-1.42883978666281,-0.341039111777648,1.85271940948309,-0.582690785023327,-0.0220385025770377,-0.454553579456139,-0.639938408444374,-1.21752045874483,0.44835135887569,-1.41139564108348,-1.75961777836978,-1.62347219903896,0.0997977901705763,-1.92102411353111,-1.14258354848387,0.790355688304694,-0.520607419952325,0.97311568872985,0.540659108449956,0.600440199046221,-0.338386083614684,-0.186315427067472,0.0774119466789262,-0.0282238780452848,-0.0226180435758737,0.0278163307383822,-0.0153579750662284,-0.0517159039635288,0.0782336776450863,0.0368952112768548,-0.104535711977028,0.0116235684290878,0.0182098278108667,0.086421923285424,0.000751815949414835,-0.0125633808031461,-0.0966155732443993,0.000336617072961222,-0.103880577164848,0.030629258393063,0.153051997876294,0.112326040554207,-0.111563709282588,0.144354889051064,-0.0754155417040896,-0.0216275886203034,-0.186627772904636,-0.236087896390365,-0.0604710100877399,0.0254789383120989,-0.119796769354462,0.0793955505649014,-0.103148567464328
"VNG1578H",-0.134746442031256,1.73830065424254,0.0372440064532659,0.740523732525357,0.923076680874235,0.95749744298644,-0.463366544751624,-0.147650124160303,-0.571894681393519,-0.719371562229679,1.32185893004905,0.900229038589976,0.498003653885346,-0.0255183510398573,-0.0825670955318275,-0.0661140538757757,0.622770429889103,-0.499614428509792,0.156852985109733,0.70168808173175,-1.35087238556044,-0.206112682675579,0.344372381156726,-0.267637964067483,0.391242117981814,-0.280015354303836,-0.287990532237653,-1.78154115768163,-0.730804919708159,-0.802632375363654,1.26303453522914,1.67319669845644,0.237121287174921,-0.0290668056396906,-0.0142063076280177,-0.0498080474628952,-0.0444330375275973,0.0408189096531947,-0.0501236110907081,0.31723381660231,0.0377965382488684,0.0282565196707537,0.0841791890518952,-0.263978438422705,0.0429450351342403,-0.171525083107947,-0.0737856547612204,0.0539633089876857,0.0721817721384625,-0.108041299268221,-0.0605148622603216,-0.00931078468330133,-0.0164120579285239,-0.159235482567348,-0.23177126507757,-0.0828965048955798,-0.104816849408167,0.0121061071343822,-0.0771823029313551,-0.0356148966052765,0.0984721638016591,0.105223959977905,0.120681360829488,-0.0326572047320259
"VNG1580H",-1.86040103709051,-0.997793800265823,1.40825094222128,-0.302632023230599,1.55669586755876,0.15071334232333,0.575858277939373,0.825543359174355,0.396656461832901,0.317570750870013,-1.36114710811272,0.419793463381195,-0.941069884322611,-0.35715609247295,-0.0889063326747958,-0.63636963038372,-0.296476463981904,-0.127110555839506,-2.11398869544022,0.956178339925264,1.56323449881351,-0.31026819307942,-0.379840169738194,2.05452862772446,0.0472301609983425,0.293479746131616,0.528967152058708,1.22892042010287,0.167920972441306,1.47111411326248,1.42299769045169,0.136590528701837,-0.0993560557351298,0.0653303270276556,-0.0627108194733886,0.00545834481725636,-0.0335796568108417,0.084147394659453,0.0524401350818072,-0.00282204892857892,0.0112453057915432,0.0029549666861372,0.0998083196138769,-0.207073431023202,-0.122943988113073,0.0920157962723077,-0.184714530349625,0.021870194377999,-0.0916567896484926,0.179798706917695,0.0520016239595701,-0.140344979237947,-0.0500543702036116,-0.0562066099554,-0.00125072185231499,-0.15211871194764,0.139823508687044,-0.0377389697258155,-0.055368015674539,-0.0483371371027345,0.0484887203969339,-0.16073368516695,-0.0369393022847038,-0.0923845477758589
"VNG1581C",-0.857628990993889,-1.87179762519568,-0.669678192215069,-1.90355553443802,0.242934828167379,0.388145781980262,0.41460055765761,-1.08050005584371,-0.606632669091871,0.58919271106453,0.64460572820638,-0.435096261811732,0.0234742849940521,0.792221795187291,0.285404652180509,0.247397625887559,0.49015682425337,1.81699858139947,0.243664883150372,1.25656241773736,0.607999131366377,-2.01211084950215,0.502202470434081,-0.983039340459188,0.750564753824944,-1.25052570069707,-0.857278431306964,-0.513468901527277,0.932208900369734,0.0778190098653302,-1.81822751388552,0.9010683776446,0.0674956240920004,0.11629400620272,-0.02893914216394,0.147813116333887,-0.104414003943222,0.0359948963907502,-0.0189725978135497,0.047314180815222,0.0245499641192594,-0.00209713330834531,0.0165606299253443,-0.0684750141874585,0.0498731267166692,-0.0097426315967007,-0.00959188021693293,0.105400061417052,0.143377187418414,-0.234306444051826,-0.0643578884052201,0.197928502291885,0.0925294775242267,0.0117447854793028,-0.0611843701176713,-0.0505412078074831,-0.129816416612172,0.188078089844333,-0.120126825993616,0.134006216291827,0.0869970241811918,-0.106251315104532,0.0186492537396864,-0.0736378663545268
"VNG1582G",1.51734264760945,-1.20982122372487,-0.570713649512712,-0.937344005626508,-0.27326139726977,1.03046596989377,-1.2696264958281,-0.293394169631385,1.31745408393581,-1.11547284369833,0.644385539854598,0.895671475447356,-2.83429210441609,0.579679666294034,0.134680371578892,2.12480124036682,-0.141867314065331,-0.0124283572756731,-0.413468306651154,1.45173860467018,1.34155955938778,-0.586191929264019,2.12410806382142,-1.3729574917836,-0.725158714715905,-0.603980583193171,-0.208520506275672,1.36027157507469,-0.213289857166347,-0.832161181197188,-0.285550234768132,0.993984577856621,-0.250371950560944,-0.0165956259136518,-0.0740606606845612,-0.0898922112883766,-0.246386959032576,-0.00926995212859334,-0.0352822033288007,0.00713829346653291,0.0599850282491493,-0.0546517701423402,0.0252271322237791,0.0298360922181458,0.192683833463997,0.0532819277246148,0.0412827196899036,0.000427273787402937,-0.000727582465098698,0.0279436909830141,-0.0764680073880936,0.110758681154236,0.0855779854090572,-0.0268681956155623,0.00100673460336842,0.00711843935198164,-0.0672676296709558,0.171555698404837,-0.158629483675123,-0.0830371524939575,-0.118460215906627,0.1732982138847,0.136381413338258,0.06700654256047
"VNG1583C",0.41857042476995,0.0124968316027739,0.855163778002034,0.746260655766507,-1.57205568868898,-0.849980842735142,1.0938257438709,0.525807513125629,-1.37506767452536,0.531055895826063,-0.604850494071511,3.34155430751364,-0.0626370807492844,0.194911126910555,0.47121339345563,1.21009828188086,0.550103450275749,-1.29272109719105,-0.49360952360655,0.960302023201282,0.423384733187228,-0.860459447895473,1.04451424032618,-1.18511021479444,-1.0534139402277,-0.893124111517482,-1.30772673421975,-0.116967409633826,-0.163453671086779,0.219814064384144,0.808200876479348,1.01160396776161,-0.0206623319646668,0.0484948193727497,0.0134463718923889,-0.000562845415130979,0.0836327357346563,-0.0951408816721147,-0.00729538533121711,0.0188558692191508,0.0252612960251829,-0.0285831920847012,0.0256268937291359,-0.135038147071208,0.0358915216109731,-0.0593274876402404,-0.0334644426126523,-0.1693658829655,0.111983133554568,0.310067586571295,-0.149985106609841,0.155038150788477,-0.231961182643904,-0.0837499210691197,-0.0716327859561461,-0.0874584798124898,0.117586231170226,0.161974313407466,0.0822575904048902,0.0658901193970319,0.037687451720533,0.0288975128129996,0.00799967867888863,-0.0581812261552288
"VNG1585C",-0.221523011430079,-0.839678463605286,-0.221604145956225,-1.36936795409625,-1.07799142102657,1.2722455330447,1.40108225562366,0.0223540847470838,-0.772672534881767,-0.0794900500125584,0.628535370656325,0.823551248814349,0.1019428382342,1.22271635229765,-1.02586590352617,1.77277742136062,-0.523651103479609,-1.16089386909876,1.08013811657938,0.267671529279519,1.78238320455174,-0.0172984626660591,0.0383538140788045,-0.167954514572195,0.0423804755021215,0.987588038502292,-1.26766746879984,1.60791651838903,-0.00142843900143082,-0.332249588400155,-0.622197044478229,1.40500129292926,0.117381315882404,0.0407649240675985,-0.183027262739435,-0.108824932061381,0.0542690455073423,0.141573957927491,-0.0853695552902279,-0.0264930228599643,0.233313177119793,-0.0310644741747546,0.00256958667025204,-0.0425398925605413,-0.0847571673200134,0.237609772674927,-0.140161058619684,0.00566378882732752,0.0621293012738367,-0.120933706091967,0.0159289469839493,0.0251764183208406,-0.0984372369884666,0.214445269869525,-0.117442027234224,-0.0100077121222741,0.0160224695207374,-0.0489841642596603,-0.0576086230738513,-0.126140621942506,-0.102819342124895,-0.0219889821374079,0.105686272340964,-0.0391938421328352
"VNG1589C",0.238229670907522,-0.210290507312612,-0.325094613114866,-1.72285968726083,-1.02502274160416,-0.0329526823632273,-0.998502341123172,0.314350379968894,0.344365137637824,-1.28676294529027,-0.257611398697704,1.34199176788443,-1.0036889657941,0.0187728232524808,-0.732410847598532,-0.409363892116752,1.38230080479083,0.598419944206564,0.701531145636301,-1.2713373777306,0.947046667947415,-1.01156121482817,-1.83826363203921,-0.986350371923433,1.60302838830235,-0.742758103900923,-1.37454312623523,-0.688245384810247,-1.24005158546338,0.841421554282696,-0.410586537374623,0.720440400535934,-0.0562203484472023,0.101094353952768,0.0959482987863503,-0.19833992967931,-0.0746523181772085,0.0315120135498153,-0.056075962888193,0.176806155577356,0.18483712414999,0.109809653342749,-0.0749651713587658,-0.128443173963787,-0.0105248828789213,-0.0793714715534187,0.140418053499292,-0.0760915924486022,0.0114301937541922,-0.0279031376530474,-0.15611911205939,-0.142695345512901,0.0249049960935831,-0.0772522144056436,0.00502315889557815,0.0567815896286063,0.0418472174873948,-0.0166790214357207,0.0248652705551632,0.062412086923738,0.0389597184630211,-0.141417402144545,0.0807175737454717,0.00592711263187253
"VNG1590H",1.36123982202408,-0.959096978877261,-0.889389831420397,1.17636142534611,-1.05101160211376,0.674361331460595,0.209023943483243,0.997427677567601,-0.45555349290992,-0.767631689955726,-0.726612761628089,-2.0827992551036,0.147327843188266,-0.279887848816535,0.235072363291265,-0.818530120137098,-0.826329881371885,-1.40622250349929,-1.90845102558496,-1.65547323853538,-0.877583507056397,0.802264549407047,0.608993485052568,-1.46663438067138,-0.637884834349501,0.331002589807763,-0.135835812767011,-0.530791482048667,0.899382270430526,1.3245337505835,0.656021513142106,-0.828274411758289,0.12424025224896,0.114199555945416,0.059194377656719,-0.126454185348732,0.00123698323914859,0.0199552630449743,0.0384698733586272,0.0711767884008085,-0.0553113780534406,0.114693597770718,0.0787172484936085,0.0723218171632063,0.0703616123033398,0.00512648307000179,0.0174696232011134,-0.104270687624049,-0.0724276912272864,0.055921391334733,-0.0293224004294238,0.0194358161298067,-0.0782101078060184,0.102997094079861,-0.138178319073827,0.174126639838017,0.056829640070129,-0.0769715922224181,0.0495604207437403,-0.0492973930333886,-0.0762116435754357,-0.0182438065566066,0.0619284646390558,0.00111452231069935
"VNG1591H",-0.626233533412513,1.57471812452735,0.624739439442755,-0.705953713346158,-1.92824037300357,-0.370219964856835,0.361259404417805,1.52567585214097,0.293082518381185,-1.07058544028945,-0.660854638074133,0.455225335710794,-1.62234514178451,0.93294991317563,0.240289826499758,0.929423013542688,0.603370299598841,0.959934504943358,-0.310265809593094,0.381299681909286,-0.0012891629319185,0.0639855693150643,-0.370208488091413,-0.237944735097379,-0.858305817594512,-0.209186478942857,-0.47348715273381,0.398939982804959,-0.264219775973017,0.157668033616528,0.00936569467376368,-0.520456838029582,-0.205022172865057,-0.0774872762365053,-0.154784229746883,-0.0122900377737674,-0.0685759162180413,-0.0068668102273098,-0.0893332017146446,0.0984087576118794,-0.122597107204667,-0.0018437670353202,-0.0171970364938859,0.0389638917696282,-0.0667245709197113,0.0720772518549791,0.0509736100569663,0.0587907833361897,0.0662284377907968,-0.0780457654370844,-0.23123449157695,0.0167530984500922,0.0529472794175848,0.0531146053873155,-0.0702444262201759,-0.11637090858227,0.0666320903162675,-0.111654376360946,-0.128089015186019,0.0809069897094532,0.0361258426526985,0.0519672142229786,0.0709414059618546,-0.0269591036050172
"VNG1592G",0.053448735357522,-0.478479491080551,1.40732670481653,0.0105743522789742,0.750785177181588,-0.62399730684732,-0.74258340346714,-0.183300147638629,0.490307418057336,0.188734896491783,-0.741899397276309,-0.863299253093797,1.64128884046215,-0.422767538382302,-0.466335274524618,1.04222535602518,-1.15199243455313,1.43466679283063,-0.557113663635099,0.528368323521568,1.23832560943948,-0.170125689249255,-2.48488319331794,-1.49270498826236,-0.802820822032068,-0.157473799180193,0.29218032734712,-0.470430492758054,-0.830972330127236,0.82183956059217,0.597460193715206,0.42176400452056,-0.0210191156157814,0.0429591089743754,-0.0779366924917875,-0.130355248680818,-0.0473893542573524,0.104642882043697,-0.229760309635004,0.052994593566028,-0.0601609406813181,-0.117661649326252,0.0670865049393312,0.0905802862649767,0.272362047050674,-0.0321754585869446,0.0347695729726173,0.119602789793167,0.113330939668373,-0.110252689606706,0.197198070036663,-0.0311568103303127,0.0115328471504224,0.150091056763901,-0.0353011983538028,-0.0269457068423628,-0.00670360742011961,-0.135643313788061,0.042233379199341,0.0375446081290852,0.0612260945795884,0.2514436742561,0.0303922516163718,-0.0166183418215039
"VNG1595C",-1.14923031442157,0.375535010335539,1.40124188462653,0.846063356376173,0.130757835088504,0.831153362420764,-1.305828446529,0.822820940638727,0.624828829407594,1.42656431226708,0.0715947554683924,-1.56300189693446,-0.452187504652265,-0.303007214925715,0.792289853547143,-0.421261930013962,0.444056840744979,-0.579358541103478,0.122670331076448,2.07627897348849,0.518688014972632,0.444469670478345,-0.360415528930787,0.635617145878699,1.07153932050743,1.68668432653772,-1.66510421564966,0.872706098000731,-0.641862526643447,-0.892545476600395,-0.526645667776397,-1.47872483229916,-0.0285734866350655,0.0189291375380112,-0.171576147180889,-0.173395868213616,0.123229773669873,0.0157594808204446,0.00551019845300271,-0.102034628947324,-0.0569289685431057,0.194650320865892,-0.122907755294224,0.114400640196697,-0.0526936529510676,-0.0151457300111904,-0.00283877741345565,0.12491511537381,0.22829465834026,-0.0996130452001873,0.107284264132435,-0.162792824973692,0.0168982042978447,-0.0216938483880726,-0.118234943561139,0.00836717569362365,-0.0775674493188004,0.0830930564467747,-0.0675012059558393,0.118268213447414,0.0656974252172697,0.0835278731578554,-0.00474516214927929,0.114324604670514
"VNG1598H",-0.660736100201092,-0.574143040773004,0.0384351584154099,-1.59446019615146,2.11866117374055,0.0333419043422552,0.676649292851068,-0.612813135540033,-0.147620908920191,-0.937715404280427,-0.363736570385897,1.21132475088169,0.812202216684472,0.391166963193822,-0.542267530590006,0.478894786397246,-0.794246578093554,-0.346195128656329,-1.70172497460947,1.02831966390786,-0.0942021523602286,-0.369729834277241,0.83186432599257,0.510575046825049,-1.28006514590494,0.241403359054098,0.366126450157988,0.65617793615863,-0.472586037774763,0.833449681535402,-1.38597336785874,-0.590085741788135,0.290250065798298,-0.0712317492917791,0.0330344442355845,0.0452757784673454,0.0320488187161971,-0.0422284973096379,0.0988174566371574,-0.112887927522912,-0.0729316132231243,-0.12339028889809,0.0450895985237261,0.112839711188757,0.0686965017823966,0.0335001616087749,0.0881186219468001,0.00619388501809395,-0.11804935567633,0.179704563594327,0.203489485500417,-0.0545331129201627,0.120604046806956,-0.110436764459264,-0.00975736226436223,0.0898128466071754,0.117571449747657,-0.267431296084829,0.0734605111999563,-0.154152639709251,-0.0792938939051957,0.0969482358934008,0.132479303260109,-0.11018536147364
"VNG1601G",1.59809018231276,-1.3719905378971,-0.13437179619774,-0.834208517465544,0.928970172776853,0.665430843438623,-0.969473730823665,1.53678310513149,0.874870768877817,-1.95570640901805,-1.99752249433679,0.10079951797247,-1.28047366796928,-0.935212839271,0.1095124676373,0.710755351217876,0.532450664829794,-1.40911886521392,-0.203961032950288,-0.446491107839067,0.937443283468278,-0.49779667189827,-1.3561232422468,1.11156804546165,-0.0357847532592988,0.596841840043072,0.101349392836658,0.748774903013125,0.649007233728387,-0.70826325003804,1.2383188523301,-1.24571658937682,-0.0882007634419314,0.13524476767434,-0.168922839979346,-0.0928540771771167,-0.0834644780403922,-0.064537899275965,-0.00214230921080274,-0.123336946480721,0.184053184684144,0.101769141736042,-0.161870940965741,0.0178680157596155,-0.00103388477613348,-0.0198074585552149,-0.0431338195733442,0.0339815392915439,0.213999756868773,0.0799257066825016,-0.102845877581599,-0.0527679134049387,-0.114861015202133,-0.0688962491584459,0.113396015584045,0.0804073349888808,0.022571917628923,0.0797609175757898,-0.0488812100066979,0.00121183326512528,-0.0548673834137726,-0.0440009692203017,0.0771280916277959,-0.0436432603817098
"VNG1603G",0.49320605274777,0.118832974968506,0.266045669614115,0.285380598157096,1.62424988349342,-0.596732203714042,-1.27645432188273,-2.24398946337283,-0.381860506627536,0.610678157134434,0.302514410142037,-0.220853147674091,1.52458912657364,-1.3862432465778,-0.486233522156633,-0.502705803691264,0.406639214429299,1.25497102143306,1.31762344433497,1.32875987262152,0.600075978829033,-0.369352062427583,1.57749752501842,-1.27259912904938,-0.48642799358001,0.557723630658207,1.37720798953252,-0.0859236547031139,-0.0805503838324517,-0.677060349202351,0.544180419403902,2.43014872040989,0.144946346100892,0.150777837920912,-0.100932801145511,-0.0750478549109844,-0.0969938357425984,0.162509446629068,0.0979315112876565,-0.0680036442726349,-0.0488875752989066,0.0847395715868258,-0.0724724919306922,0.177156241637531,0.0599015448088301,-0.144158790795218,0.0354385655409032,-0.264171623042487,0.158144260056152,-0.116553928915627,-0.164539371612373,-0.0810771593515049,0.0725440248916206,-0.0500206358534173,0.135997865784022,-0.0354763538149263,0.0281356680497608,0.196330141813843,-0.028163936657006,-0.1371231962733,0.0143458262020933,0.256625692189777,0.0377561688776121,-0.0621590392216248
